"t_stamp","1KTI10 熟料落料溫度","1CPI18 窯頭風壓","1K001_ON 窯主馬達運轉","1KII01 旋窯主馬達A電流","1KII02 旋窯主馬達B電流","1KJI01 旋窯主馬達A功率","1KSI01 窯主馬達A轉速","1KTI09 燒成帶溫度"
2026-03-20 15:21:15.000,1101.49231,-1.75702286,-1.0,699.7858,735.9017,491.529144,2.10305476,799.382
2026-03-20 15:21:10.000,1101.49231,-1.75702286,-1.0,722.9052,682.54425,471.559,2.10305476,799.382
2026-03-20 15:21:05.000,1101.49231,-1.60252762,-1.0,649.236633,682.54425,464.5146,2.10179067,799.382
2026-03-20 15:21:00.000,1101.49231,-1.39255619,-1.0,649.236633,708.5046,464.5146,2.09957862,799.382
2026-03-20 15:20:55.000,1101.49231,-1.39255619,-1.0,751.6412,714.839539,499.539154,2.09957862,799.382
2026-03-20 15:20:50.000,1101.49231,-1.39255619,-1.0,719.051941,714.839539,462.166443,2.10305476,799.382
2026-03-20 15:20:45.000,1101.49231,-1.39185429,-1.0,719.051941,714.839539,462.166443,2.10305476,799.382
2026-03-20 15:20:40.000,1101.49231,-1.280899,-1.0,719.051941,691.6875,462.166443,2.104108,799.382
2026-03-20 15:20:35.000,1101.49231,-1.280899,-1.0,701.1573,702.169556,467.323578,2.104108,799.382
2026-03-20 15:20:30.000,1101.49231,-1.03581429,-1.0,701.1573,702.169556,467.323578,2.104108,799.382
2026-03-20 15:20:25.000,1101.49231,-1.03581429,-1.0,729.9259,717.288635,489.663818,2.104108,799.382
2026-03-20 15:20:20.000,1101.49231,-0.938904762,-1.0,729.9259,717.288635,443.117981,2.10526681,799.382
2026-03-20 15:20:15.000,1101.49231,-0.938904762,-1.0,670.2988,717.288635,443.117981,2.10526681,799.382
2026-03-20 15:20:10.000,1101.49231,-0.975420952,-1.0,670.2988,689.564941,443.117981,2.09957862,799.382
2026-03-20 15:20:05.000,1101.49231,-0.9157305,-1.0,705.728943,713.435364,469.210846,2.09957862,799.382
2026-03-20 15:20:00.000,1101.49231,-0.9157305,-1.0,705.728943,713.435364,469.210846,2.10642552,799.382
2026-03-20 15:19:55.000,1101.49231,-0.9157305,-1.0,728.1952,726.7584,497.651855,2.10642552,799.382
2026-03-20 15:19:50.000,1101.49231,-1.469101,-1.0,728.1952,726.7584,469.210846,2.10863757,799.382
2026-03-20 15:19:45.000,1101.49231,-1.95014,-1.0,680.8462,726.7584,469.210846,2.10863757,799.382
2026-03-20 15:19:40.000,1101.49231,-1.95014,-1.0,680.8462,692.3732,469.210846,2.110955,799.382
2026-03-20 15:19:35.000,1101.49231,-2.06320238,-1.0,681.5319,718.7254,486.854828,2.110955,799.382
2026-03-20 15:19:30.000,1101.49231,-2.15800571,-1.0,748.8329,718.7254,489.663818,2.113167,799.382
2026-03-20 15:19:25.000,1101.49231,-2.15800571,-1.0,748.8329,730.252441,489.663818,2.113167,799.382
2026-03-20 15:19:20.000,1101.49231,-2.15800571,-1.0,748.8329,730.252441,469.210846,2.10642552,799.382
2026-03-20 15:19:15.000,1101.49231,-2.20505619,-1.0,709.582153,730.252441,469.210846,2.10642552,799.382
2026-03-20 15:19:10.000,1101.49231,-2.25632,-1.0,709.582153,690.9691,469.210846,2.104108,799.382
2026-03-20 15:19:05.000,1101.49231,-2.25632,-1.0,696.9449,717.974365,481.434357,2.104108,799.382
2026-03-20 15:19:00.000,1101.49231,-2.16292143,-1.0,767.772461,717.974365,509.633972,2.113167,799.382
2026-03-20 15:18:55.000,1101.49231,-2.16292143,-1.0,767.772461,750.269653,509.633972,2.09736657,799.382
2026-03-20 15:18:50.000,1101.49231,-2.16292143,-1.0,767.772461,750.269653,458.611328,2.09736657,799.382
2026-03-20 15:18:45.000,1101.49231,-1.99016857,-1.0,680.454346,750.269653,458.611328,2.09736657,799.382
2026-03-20 15:18:40.000,1101.49231,-2.07092667,-1.0,680.454346,687.115845,458.611328,2.10863757,799.382
2026-03-20 15:18:35.000,1101.49231,-2.07092667,-1.0,715.1987,716.9621,476.035828,2.10863757,799.382
2026-03-20 15:18:30.000,1101.49231,-2.12429762,-1.0,764.9968,716.9621,517.4026,2.10863757,799.382
2026-03-20 15:18:25.000,1101.49231,-2.12429762,-1.0,764.9968,767.4786,517.4026,2.10863757,799.382
2026-03-20 15:18:20.000,1101.49231,-2.33356714,-1.0,764.9968,688.52,487.315674,2.10863757,799.382
2026-03-20 15:18:15.000,1101.49231,-2.33356714,-1.0,711.7047,688.52,487.315674,2.10863757,799.382
2026-03-20 15:18:10.000,1101.49231,-2.21839857,-1.0,684.307556,688.52,466.6213,2.104108,799.382
2026-03-20 15:18:05.000,1101.49231,-2.26474714,-1.0,684.307556,716.9621,466.6213,2.104108,799.382
2026-03-20 15:18:00.000,1101.49231,-2.26474714,-1.0,769.895,716.9621,500.7242,2.10969114,799.382
2026-03-20 15:17:55.000,1101.49231,-2.26474714,-1.0,769.895,751.7065,500.7242,2.104108,799.382
2026-03-20 15:17:50.000,1101.49231,-2.108848,-1.0,769.895,710.6271,498.617462,2.104108,799.382
2026-03-20 15:17:45.000,1101.49231,-2.01053381,-1.0,763.233459,710.6271,498.617462,2.104108,799.382
2026-03-20 15:17:40.000,1101.49231,-2.01053381,-1.0,670.984558,710.6271,464.734039,2.104108,799.382
2026-03-20 15:17:35.000,1101.49231,-2.196629,-1.0,670.984558,691.3283,464.734039,2.104108,799.382
2026-03-20 15:17:30.000,1101.49231,-2.32724714,-1.0,779.3648,691.3283,493.679779,2.104108,799.382
2026-03-20 15:17:25.000,1101.49231,-2.32724714,-1.0,779.3648,739.3957,493.679779,2.09515452,799.382
2026-03-20 15:17:20.000,1101.49231,-2.32724714,-1.0,779.3648,719.051941,475.3336,2.09515452,799.382
2026-03-20 15:17:15.000,1101.49231,-1.968399,-1.0,715.88446,719.051941,475.3336,2.09515452,799.382
2026-03-20 15:17:10.000,1101.49231,-1.63834286,-1.0,664.682251,719.051941,484.0239,2.09515452,799.382
2026-03-20 15:17:05.000,1101.49231,-1.63834286,-1.0,664.682251,719.051941,484.0239,2.09736657,799.382
2026-03-20 15:17:00.000,1101.49231,-1.68328667,-1.0,781.487366,735.9017,507.768616,2.09736657,799.382
2026-03-20 15:16:55.000,1101.49231,-1.68328667,-1.0,781.487366,735.9017,507.768616,2.10863757,799.382
2026-03-20 15:16:50.000,1101.49231,-1.90449429,-1.0,781.487366,709.1903,490.848846,2.10863757,799.382
2026-03-20 15:16:45.000,1101.49231,-1.90449429,-1.0,679.4094,709.1903,490.848846,2.10863757,799.382
2026-03-20 15:16:40.000,1101.49231,-2.01404476,-1.0,650.3143,709.1903,466.3799,2.104108,799.382
2026-03-20 15:16:35.000,1101.49231,-2.17696619,-1.0,650.3143,718.7254,466.3799,2.09957862,799.382
2026-03-20 15:16:30.000,1101.49231,-2.17696619,-1.0,770.58075,718.7254,513.891357,2.09957862,799.382
2026-03-20 15:16:25.000,1101.49231,-2.17696619,-1.0,770.58075,750.269653,513.891357,2.10863757,799.382
2026-03-20 15:16:20.000,1101.49231,-2.48525286,-1.0,770.58075,750.269653,513.891357,2.10863757,799.382
2026-03-20 15:16:15.000,1101.49231,-2.17485952,-1.0,733.4199,699.7205,474.850769,2.10863757,799.382
2026-03-20 15:16:10.000,1101.49231,-2.17485952,-1.0,703.9656,699.7205,472.9635,2.10863757,799.382
2026-03-20 15:16:05.000,1101.49231,-1.974719,-1.0,703.9656,744.2939,472.9635,2.10305476,799.382
2026-03-20 15:16:00.000,1101.49231,-1.96980286,-1.0,739.0365,723.23175,492.0339,2.10305476,799.382
2026-03-20 15:15:55.000,1101.49231,-1.96980286,-1.0,739.0365,723.23175,492.0339,2.10863757,799.382
2026-03-20 15:15:50.000,1101.49231,-1.96980286,-1.0,739.0365,723.23175,492.0339,2.10863757,799.382
2026-03-20 15:15:45.000,1101.49231,-2.13132,-1.0,660.4698,695.2142,458.150452,2.10863757,799.382
2026-03-20 15:15:40.000,1101.49231,-2.12921333,-1.0,727.803345,695.2142,484.2653,2.10863757,799.382
2026-03-20 15:15:35.000,1101.49231,-2.12921333,-1.0,727.803345,726.0727,484.2653,2.09852529,799.382
2026-03-20 15:15:30.000,1101.49231,-2.30337048,-1.0,756.212769,707.8188,522.3403,2.09852529,799.382
2026-03-20 15:15:25.000,1101.49231,-2.30337048,-1.0,728.1952,707.8188,479.0862,2.10526681,799.382
2026-03-20 15:15:20.000,1101.49231,-2.406601,-1.0,728.1952,707.8188,479.0862,2.10526681,799.382
2026-03-20 15:15:15.000,1101.49231,-2.406601,-1.0,728.1952,683.23,479.0862,2.10526681,799.382
2026-03-20 15:15:10.000,1101.49231,-2.35533714,-1.0,708.17804,683.23,476.716125,2.11759138,799.382
2026-03-20 15:15:05.000,1101.49231,-2.043539,-1.0,708.17804,734.4649,476.716125,2.104108,799.382
2026-03-20 15:15:00.000,1101.49231,-2.043539,-1.0,787.463135,720.782654,506.846924,2.104108,799.382
2026-03-20 15:14:55.000,1101.49231,-2.043539,-1.0,688.5527,720.782654,472.26123,2.104108,799.382
2026-03-20 15:14:50.000,1101.49231,-2.719101,-1.0,688.5527,720.782654,472.26123,2.104108,799.382
2026-03-20 15:14:45.000,1101.49231,-2.63202238,-1.0,688.5527,697.9898,472.26123,2.10863757,799.382
2026-03-20 15:14:40.000,1101.49231,-2.63202238,-1.0,697.663269,739.3957,486.854828,2.10863757,799.382
2026-03-20 15:14:35.000,1101.49231,-2.47120762,-1.0,697.663269,739.3957,486.854828,2.10305476,799.382
2026-03-20 15:14:30.000,1101.49231,-2.78792143,-1.0,735.150635,742.9224,501.185059,2.10305476,799.382
2026-03-20 15:14:25.000,1101.49231,-2.78792143,-1.0,680.095154,742.9224,471.3176,2.09736657,799.382
2026-03-20 15:14:20.000,1101.49231,-2.78792143,-1.0,680.095154,742.9224,471.3176,2.09736657,799.382
2026-03-20 15:14:15.000,1101.49231,-2.63202238,-1.0,680.095154,700.7981,471.3176,2.113167,799.382
2026-03-20 15:14:10.000,1101.49231,-2.45575857,-1.0,734.8241,748.5063,478.625366,2.113167,799.382
2026-03-20 15:14:05.000,1101.49231,-2.45575857,-1.0,757.290344,748.5063,510.1387,2.10179067,799.382
2026-03-20 15:14:00.000,1101.49231,-2.40730333,-1.0,757.290344,710.6271,510.1387,2.10179067,799.382
2026-03-20 15:13:55.000,1101.49231,-2.40730333,-1.0,710.9863,712.03125,482.6194,2.10179067,799.382
2026-03-20 15:13:50.000,1101.49231,-2.40730333,-1.0,710.9863,712.03125,482.6194,2.10179067,799.382
2026-03-20 15:13:45.000,1101.49231,-2.36587048,-1.0,710.9863,712.03125,482.6194,2.11537933,799.382
2026-03-20 15:13:40.000,1101.49231,-2.10182571,-1.0,679.0829,740.4733,484.0239,2.11537933,799.382
2026-03-20 15:13:35.000,1101.49231,-2.10182571,-1.0,729.2075,740.4733,491.3097,2.104108,799.382
2026-03-20 15:13:30.000,1101.49231,-2.10182571,-1.0,729.2075,726.7584,491.3097,2.10863757,799.382
2026-03-20 15:13:25.000,1101.49231,-2.40870762,-1.0,716.602844,721.1745,476.716125,2.10863757,799.382
2026-03-20 15:13:20.000,1101.49231,-2.32022476,-1.0,716.602844,721.1745,476.716125,2.10863757,799.382
2026-03-20 15:13:15.000,1101.49231,-2.32022476,-1.0,716.602844,721.1745,476.716125,2.10179067,799.382
2026-03-20 15:13:10.000,1101.49231,-2.136938,-1.0,746.057251,759.739441,498.112732,2.10179067,799.382
2026-03-20 15:13:05.000,1101.49231,-1.9992981,-1.0,764.3111,759.739441,494.140625,2.09736657,799.382
2026-03-20 15:13:00.000,1101.49231,-1.9992981,-1.0,764.3111,737.2732,494.140625,2.10863757,799.382
2026-03-20 15:12:55.000,1101.49231,-1.9992981,-1.0,753.077942,735.9017,498.112732,2.10863757,799.382
2026-03-20 15:12:50.000,1101.49231,-2.64325857,-1.0,753.077942,735.9017,498.112732,2.10863757,799.382
2026-03-20 15:12:45.000,1101.49231,-2.19382,-1.0,766.7602,735.9017,511.543182,2.104108,799.382
2026-03-20 15:12:40.000,1101.49231,-2.19382,-1.0,766.7602,752.033,511.543182,2.104108,799.382
2026-03-20 15:12:35.000,1101.49231,-2.36587048,-1.0,724.6685,752.033,487.315674,2.09736657,799.382
2026-03-20 15:12:30.000,1101.49231,-2.36587048,-1.0,724.6685,730.252441,487.315674,2.10642552,799.382
2026-03-20 15:12:25.000,1101.49231,-2.650281,-1.0,748.1471,738.709961,496.466827,2.10642552,799.382
2026-03-20 15:12:20.000,1101.49231,-2.650281,-1.0,748.1471,738.709961,496.466827,2.10642552,799.382
2026-03-20 15:12:15.000,1101.49231,-2.63272476,-1.0,780.050537,738.709961,518.368164,2.10863757,799.382
2026-03-20 15:12:10.000,1101.49231,-2.68117952,-1.0,780.050537,754.8413,518.368164,2.09957862,799.382
2026-03-20 15:12:05.000,1101.49231,-2.68117952,-1.0,712.717,725.354248,487.096222,2.09957862,799.382
2026-03-20 15:12:00.000,1101.49231,-2.68117952,-1.0,712.717,725.354248,487.096222,2.104108,799.382
2026-03-20 15:11:55.000,1101.49231,-2.53089857,-1.0,704.68396,744.2939,498.376068,2.104108,799.382
2026-03-20 15:11:50.000,1101.49231,-2.90589857,-1.0,704.68396,744.2939,498.376068,2.104108,799.382
2026-03-20 15:11:45.000,1101.49231,-2.90589857,-1.0,779.0056,744.2939,517.1831,2.104108,799.382
2026-03-20 15:11:40.000,1101.49231,-3.03651667,-1.0,779.0056,765.356,517.1831,2.104108,799.382
2026-03-20 15:11:35.000,1101.49231,-3.43047762,-1.0,755.8536,727.444153,498.617462,2.104108,799.382
2026-03-20 15:11:30.000,1101.49231,-3.43047762,-1.0,719.051941,727.444153,505.881317,2.10305476,799.382
2026-03-20 15:11:25.000,1101.49231,-3.43047762,-1.0,719.051941,728.881,505.881317,2.104108,799.382
2026-03-20 15:11:20.000,1101.49231,-2.96559,-1.0,719.051941,728.881,505.881317,2.104108,799.382
2026-03-20 15:11:15.000,1101.49231,-3.12289333,-1.0,716.602844,728.881,510.358154,2.104108,799.382
2026-03-20 15:11:10.000,1101.49231,-3.12289333,-1.0,716.602844,761.1763,510.358154,2.10642552,799.382
2026-03-20 15:11:05.000,1101.49231,-3.00421333,-1.0,730.6443,723.6236,488.237366,2.10642552,799.382
2026-03-20 15:11:00.000,1101.49231,-3.00421333,-1.0,734.1383,723.6236,498.376068,2.113167,799.382
2026-03-20 15:10:55.000,1101.49231,-3.00421333,-1.0,734.1383,747.820557,498.376068,2.113167,799.382
2026-03-20 15:10:50.000,1101.49231,-2.921348,-1.0,734.1383,747.820557,498.376068,2.113167,799.382
2026-03-20 15:10:45.000,1101.49231,-3.02809,-1.0,773.029846,747.820557,514.1108,2.09957862,799.382
2026-03-20 15:10:40.000,1101.49231,-3.02809,-1.0,773.029846,757.6496,514.1108,2.10642552,799.382
2026-03-20 15:10:35.000,1101.49231,-2.91081476,-1.0,727.1176,740.4733,499.29776,2.10642552,799.382
2026-03-20 15:10:30.000,1101.49231,-2.91081476,-1.0,742.5632,740.4733,498.112732,2.110955,799.382
2026-03-20 15:10:25.000,1101.49231,-2.85112333,-1.0,742.5632,755.527039,498.112732,2.10863757,799.382
2026-03-20 15:10:20.000,1101.49231,-2.85112333,-1.0,742.5632,755.527039,498.112732,2.10863757,799.382
2026-03-20 15:10:15.000,1101.49231,-3.00070238,-1.0,774.4666,754.8413,517.4026,2.10863757,799.382
2026-03-20 15:10:10.000,1101.49231,-2.74859524,-1.0,742.5632,754.8413,496.466827,2.09515452,799.382
2026-03-20 15:10:05.000,1101.49231,-2.74859524,-1.0,742.5632,752.71875,496.466827,2.09515452,799.382
2026-03-20 15:10:00.000,1101.49231,-2.74859524,-1.0,723.950134,752.71875,494.601471,2.110955,799.382
2026-03-20 15:09:55.000,1101.49231,-2.68890429,-1.0,723.950134,752.033,494.601471,2.10305476,799.382
2026-03-20 15:09:50.000,1101.49231,-2.52457857,-1.0,723.950134,752.033,494.601471,2.10305476,799.382
2026-03-20 15:09:45.000,1101.49231,-2.52457857,-1.0,772.7033,757.290344,516.4809,2.10305476,799.382
2026-03-20 15:09:40.000,1101.49231,-2.63553381,-1.0,776.5565,757.290344,505.881317,2.10179067,799.382
2026-03-20 15:09:35.000,1101.49231,-2.14044952,-1.0,776.5565,733.0934,505.881317,2.10179067,799.382
2026-03-20 15:09:30.000,1101.49231,-2.14044952,-1.0,698.7082,733.0934,508.71225,2.113167,799.382
2026-03-20 15:09:25.000,1101.49231,-2.14044952,-1.0,698.7082,763.984558,508.71225,2.10642552,799.382
2026-03-20 15:09:20.000,1101.49231,-2.324438,-1.0,698.7082,763.984558,508.71225,2.10642552,799.382
2026-03-20 15:09:15.000,1101.49231,-2.47823048,-1.0,749.910461,763.625366,501.909241,2.10642552,799.382
2026-03-20 15:09:10.000,1101.49231,-2.48735952,-1.0,741.8448,763.625366,489.88327,2.10863757,799.382
2026-03-20 15:09:05.000,1101.49231,-2.48735952,-1.0,741.8448,752.033,489.88327,2.10642552,799.382
2026-03-20 15:09:00.000,1101.49231,-2.48735952,-1.0,745.012268,771.691,503.050385,2.10642552,799.382
2026-03-20 15:08:55.000,1101.49231,-2.102528,-1.0,745.012268,771.691,503.050385,2.09957862,799.382
2026-03-20 15:08:50.000,1101.49231,-2.15941,-1.0,745.012268,771.691,503.050385,2.09957862,799.382
2026-03-20 15:08:45.000,1101.49231,-2.15941,-1.0,744.2939,748.5063,511.7846,2.09957862,799.382
2026-03-20 15:08:40.000,1101.49231,-2.26825857,-1.0,749.5839,748.5063,505.201019,2.104108,799.382
2026-03-20 15:08:35.000,1101.49231,-2.65238762,-1.0,749.5839,743.967346,505.201019,2.104108,799.382
2026-03-20 15:08:30.000,1101.49231,-2.65238762,-1.0,775.54425,768.5235,514.834961,2.104108,799.382
2026-03-20 15:08:25.000,1101.49231,-2.65238762,-1.0,775.54425,768.5235,514.834961,2.104108,799.382
2026-03-20 15:08:20.000,1101.49231,-2.505618,-1.0,775.54425,768.5235,514.834961,2.104108,799.382
2026-03-20 15:08:15.000,1101.49231,-2.622191,-1.0,749.5839,743.608154,508.71225,2.104108,799.382
2026-03-20 15:08:10.000,1101.49231,-2.622191,-1.0,755.167847,743.608154,510.358154,2.10179067,799.382
2026-03-20 15:08:05.000,1101.49231,-2.099719,-1.0,755.167847,753.437134,510.358154,2.10179067,799.382
2026-03-20 15:07:59.000,1101.49231,-2.099719,-1.0,769.895,786.05896,513.649963,2.10179067,799.382
2026-03-20 15:07:54.000,1101.49231,-2.363062,-1.0,774.1074,786.05896,509.8973,2.09957862,799.382
2026-03-20 15:07:49.000,1101.49231,-2.363062,-1.0,774.1074,786.05896,509.8973,2.09957862,799.382
2026-03-20 15:07:44.000,1101.49231,-2.37921333,-1.0,774.1074,740.799866,509.8973,2.10305476,799.382
2026-03-20 15:07:39.000,1101.49231,-2.55617952,-1.0,768.850037,740.799866,512.004,2.10305476,799.382
2026-03-20 15:07:34.000,1101.49231,-2.55617952,-1.0,768.850037,733.0934,512.004,2.104108,799.382
2026-03-20 15:07:29.000,1101.49231,-2.55617952,-1.0,725.354248,765.356,504.959625,2.104108,799.382
2026-03-20 15:07:24.000,1101.49231,-2.75140429,-1.0,786.3855,765.356,514.1108,2.10642552,799.382
2026-03-20 15:07:19.000,1101.49231,-2.85463476,-1.0,786.3855,765.356,514.1108,2.10642552,799.382
2026-03-20 15:07:14.000,1101.49231,-2.85463476,-1.0,786.3855,733.7791,514.1108,2.10642552,799.382
2026-03-20 15:07:09.000,1101.49231,-2.99859524,-1.0,723.23175,733.7791,499.539154,2.104108,799.382
2026-03-20 15:07:04.000,1101.49231,-3.30898857,-1.0,723.23175,729.2075,499.539154,2.09957862,799.382
2026-03-20 15:06:59.000,1101.49231,-3.30898857,-1.0,766.7602,780.801636,521.4185,2.09957862,799.382
2026-03-20 15:06:54.000,1101.49231,-3.30898857,-1.0,728.881,780.801636,496.971558,2.10863757,799.382
2026-03-20 15:06:49.000,1101.49231,-2.97191,-1.0,728.881,780.801636,496.971558,2.10863757,799.382
2026-03-20 15:06:44.000,1101.49231,-3.14044952,-1.0,728.881,741.159058,496.971558,2.10526681,799.382
2026-03-20 15:06:39.000,1101.49231,-3.14044952,-1.0,771.299133,741.159058,504.016,2.10526681,799.382
2026-03-20 15:06:34.000,1101.49231,-2.37359524,-1.0,771.299133,754.8413,504.016,2.10179067,799.382
2026-03-20 15:06:29.000,1101.49231,-2.37359524,-1.0,736.91394,770.2542,524.9517,2.10179067,799.382
2026-03-20 15:06:24.000,1101.49231,-2.45224714,-1.0,759.380249,770.2542,507.768616,2.10305476,799.382
2026-03-20 15:06:19.000,1101.49231,-2.45224714,-1.0,759.380249,770.2542,507.768616,2.10305476,799.382
2026-03-20 15:06:14.000,1101.49231,-2.28581476,-1.0,759.380249,749.9431,507.768616,2.104108,799.382
2026-03-20 15:06:09.000,1101.49231,-2.79073048,-1.0,763.9519,732.375,490.1466,2.104108,799.382
2026-03-20 15:06:04.000,1101.49231,-2.79073048,-1.0,774.4666,732.375,523.766663,2.104108,799.382
2026-03-20 15:05:59.000,1101.49231,-2.79073048,-1.0,774.4666,766.7602,523.766663,2.104108,799.382
2026-03-20 15:05:54.000,1101.49231,-2.84550571,-1.0,774.4666,766.7602,499.7586,2.10863757,799.382
2026-03-20 15:05:49.000,1101.49231,-3.421348,-1.0,757.290344,766.7602,499.7586,2.10863757,799.382
2026-03-20 15:05:44.000,1101.49231,-3.421348,-1.0,757.290344,743.608154,499.7586,2.104108,799.382
2026-03-20 15:05:39.000,1101.49231,-3.61095476,-1.0,737.9916,734.4649,487.77652,2.104108,799.382
2026-03-20 15:05:34.000,1101.49231,-3.49508429,-1.0,771.299133,734.4649,518.829041,2.104108,799.382
2026-03-20 15:05:29.000,1101.49231,-3.49508429,-1.0,771.299133,763.625366,518.829041,2.104108,799.382
2026-03-20 15:05:24.000,1101.49231,-3.49508429,-1.0,771.299133,763.625366,494.140625,2.104108,799.382
2026-03-20 15:05:19.000,1101.49231,-3.25421333,-1.0,744.6204,763.625366,494.140625,2.104108,799.382
2026-03-20 15:05:14.000,1099.12219,-3.25421333,-1.0,744.6204,724.6685,494.140625,2.10305476,799.382
2026-03-20 15:05:09.000,1099.12219,-3.30758429,-1.0,721.8602,742.9224,487.77652,2.10305476,799.382
2026-03-20 15:05:04.000,1099.12219,-2.78581476,-1.0,753.077942,742.9224,523.986145,2.104108,799.382
2026-03-20 15:04:59.000,1099.12219,-2.78581476,-1.0,753.077942,763.233459,523.986145,2.10642552,799.382
2026-03-20 15:04:54.000,1099.12219,-2.78581476,-1.0,753.077942,739.0365,489.202972,2.10642552,799.382
2026-03-20 15:04:49.000,1099.12219,-2.74578667,-1.0,743.9347,739.0365,489.202972,2.10642552,799.382
2026-03-20 15:04:44.000,1099.12219,-2.70926952,-1.0,743.9347,739.0365,489.202972,2.104108,799.382
2026-03-20 15:04:39.000,1099.12219,-2.70926952,-1.0,722.186768,750.269653,501.185059,2.104108,799.382
2026-03-20 15:04:34.000,1099.12219,-2.03581476,-1.0,803.561768,750.269653,535.0465,2.10642552,799.382
2026-03-20 15:04:29.000,1099.12219,-2.03581476,-1.0,803.561768,778.711731,535.0465,2.104108,799.382
2026-03-20 15:04:24.000,1099.12219,-2.13834238,-1.0,803.561768,752.71875,490.848846,2.104108,799.382
2026-03-20 15:04:19.000,1099.12219,-2.13834238,-1.0,724.3093,752.71875,490.848846,2.104108,799.382
2026-03-20 15:04:14.000,1099.12219,-2.91362333,-1.0,745.012268,752.71875,506.342163,2.10305476,799.382
2026-03-20 15:04:09.000,1099.12219,-2.81179762,-1.0,745.012268,766.7602,506.342163,2.10305476,799.382
2026-03-20 15:04:04.000,1099.12219,-2.81179762,-1.0,768.131653,766.7602,525.1712,2.113167,799.382
2026-03-20 15:03:59.000,1099.12219,-2.81179762,-1.0,768.131653,766.433655,525.1712,2.09389043,799.382
2026-03-20 15:03:54.000,1099.12219,-2.380618,-1.0,768.131653,748.5063,512.7063,2.09389043,799.382
2026-03-20 15:03:49.000,1099.12219,-2.64957857,-1.0,773.7809,748.5063,512.7063,2.09389043,799.382
2026-03-20 15:03:44.000,1099.12219,-2.64957857,-1.0,770.58075,748.5063,519.289856,2.110955,799.382
2026-03-20 15:03:39.000,1099.12219,-2.594101,-1.0,770.58075,771.3318,519.289856,2.110955,799.382
2026-03-20 15:03:34.000,1099.12219,-2.38553381,-1.0,808.1334,771.3318,536.472961,2.10863757,799.382
2026-03-20 15:03:29.000,1099.12219,-2.38553381,-1.0,808.1334,766.7602,536.472961,2.10642552,799.382
2026-03-20 15:03:24.000,1099.12219,-2.38553381,-1.0,808.1334,766.7602,536.472961,2.10642552,799.382
2026-03-20 15:03:19.000,1099.12219,-2.60744381,-1.0,749.5839,745.012268,488.961548,2.10642552,799.382
2026-03-20 15:03:14.000,1099.12219,-2.83146048,-1.0,770.58075,745.012268,506.1227,2.10526681,799.382
2026-03-20 15:03:09.000,1099.12219,-2.83146048,-1.0,770.58075,774.1401,506.1227,2.10526681,799.382
2026-03-20 15:03:04.000,1099.12219,-2.67064619,-1.0,763.233459,774.1401,512.7063,2.104108,799.382
2026-03-20 15:02:59.000,1099.12219,-2.67064619,-1.0,763.233459,754.1555,512.7063,2.10642552,799.382
2026-03-20 15:02:54.000,1099.12219,-2.61797762,-1.0,763.233459,747.1348,499.7586,2.10642552,799.382
2026-03-20 15:02:49.000,1099.12219,-2.61797762,-1.0,703.2472,747.1348,499.7586,2.10642552,799.382
2026-03-20 15:02:44.000,1099.12219,-2.58918524,-1.0,739.0365,747.1348,499.7586,2.110955,799.382
2026-03-20 15:02:39.000,1099.12219,-2.30196619,-1.0,739.0365,778.352539,499.7586,2.104108,799.382
2026-03-20 15:02:34.000,1099.12219,-2.30196619,-1.0,767.086731,778.352539,522.8011,2.104108,799.382
2026-03-20 15:02:29.000,1099.12219,-2.30196619,-1.0,767.086731,739.0365,522.8011,2.10642552,799.382
2026-03-20 15:02:24.000,1099.12219,-2.61376381,-1.0,767.086731,739.0365,522.8011,2.10642552,799.382
2026-03-20 15:02:19.000,1099.12219,-2.74087048,-1.0,735.150635,723.950134,496.730164,2.10642552,799.382
2026-03-20 15:02:14.000,1099.12219,-2.74859524,-1.0,730.9708,780.801636,507.768616,2.092837,799.382
2026-03-20 15:02:09.000,1099.12219,-2.79705048,-1.0,767.4459,780.801636,507.066376,2.092837,799.382
2026-03-20 15:02:04.000,1099.12219,-2.79705048,-1.0,767.4459,744.6857,507.066376,2.10305476,799.382
2026-03-20 15:01:59.000,1099.12219,-2.79705048,-1.0,767.4459,744.6857,507.066376,2.10305476,799.382
2026-03-20 15:01:54.000,1099.12219,-2.99648857,-1.0,703.9656,734.4649,488.7421,2.10305476,799.382
2026-03-20 15:01:49.000,1099.12219,-2.78089857,-1.0,759.380249,734.4649,501.667847,2.10642552,799.382
2026-03-20 15:01:44.000,1099.12219,-2.78089857,-1.0,759.380249,784.6875,501.667847,2.10179067,799.382
2026-03-20 15:01:39.000,1099.12219,-2.727528,-1.0,727.444153,784.6875,501.185059,2.10179067,799.382
2026-03-20 15:01:34.000,1099.12219,-2.727528,-1.0,727.444153,714.839539,501.185059,2.10969114,799.382
2026-03-20 15:01:29.000,1099.12219,-3.20084286,-1.0,727.444153,714.839539,501.185059,2.10969114,799.382
2026-03-20 15:01:24.000,1099.12219,-3.20084286,-1.0,748.8329,725.354248,492.7142,2.10969114,799.382
2026-03-20 15:01:19.000,1099.12219,-3.24578667,-1.0,772.0176,725.354248,523.305847,2.104108,799.382
2026-03-20 15:01:14.000,1099.12219,-2.93890429,-1.0,772.0176,775.2177,523.305847,2.09957862,799.382
